listing_id,brokered_by,status,price,bed,bath,acre_lot,street,city,state,zip_code,house_size,prev_sold_date
3889,70677,for_sale,224900,3,2,0.46,978625,Trussville,Alabama,35173,1432,12/14/21
3890,59369,for_sale,159900,4,3,1,1450639,Odenville,Alabama,35120,1944,12/27/10
3891,3521,for_sale,215000,3,2,3.2,1568127,Talladega,Alabama,35160,1920,4/4/01
3892,6083,for_sale,219000,3,2,0.43,932829,Childersburg,Alabama,35044,1910,8/23/17
3893,30195,for_sale,9500,3,2,3.77,913666,Talladega,Alabama,35160,1980,
3894,30195,for_sale,9500,3,2,2.88,1893275,Talladega,Alabama,35160,1980,
3895,35297,for_sale,90000,3,2,40,1862408,Goodwater,Alabama,35072,1980,
3896,6083,for_sale,243000,3,2,1.15,737381,Sylacauga,Alabama,35150,2186,7/27/21
3897,53423,for_sale,250000,3,2,0.57,1615806,Trussville,Alabama,35173,1964,11/14/08
3898,78692,for_sale,324900,4,3,0.29,533540,Leeds,Alabama,35094,2099,12/12/19
3899,2018,for_sale,299900,3,1,23,584489,Odenville,Alabama,35120,1152,
3900,79271,for_sale,249900,3,2,0.78,1559085,Leeds,Alabama,35094,1891,12/14/18
3901,15064,for_sale,407000,3,3,0.77,1046883,Trussville,Alabama,35173,2571,7/8/20
3902,41014,for_sale,340000,4,3,2.3,888433,Pell City,Alabama,35125,2689,3/15/21
3903,43992,for_sale,314900,4,3,0.75,780180,Leeds,Alabama,35094,2380,12/21/21
3904,70677,for_sale,259900,3,3,0.7,191142,Trussville,Alabama,35173,2529,1/3/22
3905,52746,for_sale,229900,3,2,0.41,698104,Pell City,Alabama,35125,1600,3/7/14
3906,56196,for_sale,325000,3,2,0.2,39775,Cropwell,Alabama,35054,1600,9/8/17
3907,36229,for_sale,379900,3,3,0.56,922563,Trussville,Alabama,35173,2686,11/15/21
3908,24548,for_sale,110000,3,2,3.8,1899047,Sylacauga,Alabama,35150,1980,
3909,78692,for_sale,560000,3,2,2.5,764409,Cropwell,Alabama,35054,2642,
3910,30193,for_sale,235000,3,3,0.28,226806,Leeds,Alabama,35094,1592,2/27/09
3911,82409,for_sale,360000,4,3,0.16,1057737,Trussville,Alabama,35173,1885,8/15/18
3912,60714,for_sale,469000,3,2,60,1892962,Odenville,Alabama,35120,1980,
3913,99740,for_sale,309900,3,2,0.35,766153,Cropwell,Alabama,35128,1800,
3914,55641,for_sale,291900,4,3,0.06,1492234,Pell City,Alabama,35128,1767,4/5/21
3915,84178,for_sale,699900,3,2,50,914301,Harpersville,Alabama,35078,1980,
3916,25888,for_sale,351885,3,3,0.7,1663847,Leeds,Alabama,35094,2175,
3917,53239,for_sale,15000,3,2,6.6,1907859,Talladega,Alabama,35160,1980,
3918,53239,for_sale,13000,3,2,5.5,1907859,Talladega,Alabama,35160,1980,
3919,53423,for_sale,460438,5,6,0.7,1547356,Trussville,Alabama,35173,4913,2/17/21
3920,36504,for_sale,274200,3,2,0.7,1628936,Odenville,Alabama,35120,2106,
3921,84178,for_sale,10000,3,2,1.2,12170,Sylacauga,Alabama,35150,1980,
3922,110001,for_sale,29900,3,2,4.38,1850909,Sylacauga,Alabama,35151,1980,
3923,52746,for_sale,120000,3,2,34,1852506,Sylacauga,Alabama,35150,1980,
3924,3002,for_sale,14900,3,2,1,1923367,Sylacauga,Alabama,35151,1980,
3925,30195,for_sale,50000,3,2,5,1971585,Pell City,Alabama,35128,1980,
3926,79917,for_sale,79900,3,2,3.06,1122523,Odenville,Alabama,35120,1980,
3927,34413,for_sale,280800,3,2,72,1799461,Sylacauga,Alabama,35150,1980,
3928,84178,for_sale,8990,3,2,0.77,1861221,Sylacauga,Alabama,35151,1980,
3929,93134,for_sale,285000,3,2,62.72,1880274,Childersburg,Alabama,35044,1980,
3930,2018,for_sale,175000,3,2,6.31,1580804,Trussville,Alabama,35173,1980,3/15/16
3931,53423,for_sale,558720,4,3,0.74,1547483,Trussville,Alabama,35173,3170,7/28/15
3932,99740,for_sale,225000,3,2,30,1088107,Pell City,Alabama,35125,1980,
3933,52925,for_sale,110000,3,2,3.3,1663673,Trussville,Alabama,35173,1980,
3934,84178,for_sale,8000,3,2,0.36,599596,Sylacauga,Alabama,35150,1980,
3935,84185,for_sale,21000,3,2,1.03,1519658,Trussville,Alabama,35173,1980,7/6/20
3936,110001,for_sale,69700,3,2,1.6,1853037,Sylacauga,Alabama,35151,1980,
3937,110001,for_sale,99500,3,2,1,1964394,Sylacauga,Alabama,35151,1980,
3938,110001,for_sale,25000,3,2,0.45,1863030,Sylacauga,Alabama,35151,1980,
3939,2018,for_sale,25000,3,2,1.62,1998529,Odenville,Alabama,35120,1980,
3940,59369,for_sale,53900,3,2,1.46,19387,Odenville,Alabama,35120,1980,
3941,56196,for_sale,54900,3,2,0.76,952495,Pell City,Alabama,35128,1980,
3942,84183,for_sale,24500,3,2,0.54,1987393,Riverside,Alabama,35135,1980,12/6/21
3943,110001,for_sale,95900,3,2,1.22,1853036,Sylacauga,Alabama,35151,1980,
3944,90589,for_sale,875000,3,2,78,983238,Harpersville,Alabama,35078,1980,
3945,84178,for_sale,95000,3,2,1.63,1964393,Sylacauga,Alabama,35151,1980,
3946,84178,for_sale,95000,3,2,1.65,1964392,Sylacauga,Alabama,35151,1980,
3947,53423,for_sale,2400000,3,2,260,1862985,Childersburg,Alabama,35044,1980,
3948,34914,for_sale,27500,3,2,0.63,872364,Pell City,Alabama,35128,1980,
3949,33578,for_sale,22500,3,2,0.42,55446,Harpersville,Alabama,35078,1980,
3950,33578,for_sale,25000,3,2,0.62,87640,Harpersville,Alabama,35078,1980,
3951,84185,for_sale,250000,3,2,1.05,1596734,Leeds,Alabama,35094,1980,11/18/03
3952,60714,for_sale,30000,3,2,0.4,1994725,Odenville,Alabama,35120,1980,
3953,47173,for_sale,45000,3,2,0.46,119672,Trussville,Alabama,35173,1980,
3954,84183,for_sale,49900,3,2,0.5,1894140,Riverside,Alabama,35135,1980,
3955,84120,for_sale,181000,2,2,1,761182,Sylacauga,Alabama,35151,1933,
3956,82917,for_sale,105000,3,2,0.97,1829779,Harpersville,Alabama,35078,1512,
3957,6083,for_sale,86500,3,2,0.71,1584519,Sylacauga,Alabama,35150,1200,4/23/09
3958,30195,for_sale,140000,3,2,0.81,495282,Talladega,Alabama,35160,1408,
3959,3521,for_sale,42000,2,1,0.44,1574136,Talladega,Alabama,35160,1157,
3960,15064,for_sale,239990,4,3,2.13,1383469,Pell City,Alabama,35125,2150,
3961,2066,for_sale,179900,3,2,2,1666047,Trussville,Alabama,35173,1270,6/25/21
3962,53423,for_sale,95000,3,1,0.22,1138215,Childersburg,Alabama,35044,1276,5/23/18
3963,110001,for_sale,129900,2,1,0.33,1749392,Leeds,Alabama,35094,1426,7/3/18
3964,107019,for_sale,189900,3,3,0.7,1154094,Childersburg,Alabama,35044,1531,4/14/21
3965,36945,for_sale,287000,3,3,3,1451149,Sylacauga,Alabama,35151,2051,
3966,93146,for_sale,15000,3,2,3,1966760,Talladega,Alabama,35160,1980,
3967,93146,for_sale,15000,3,2,3,1966759,Talladega,Alabama,35160,1980,
3968,2018,for_sale,299900,3,2,0.16,1434074,Pell City,Alabama,35128,1725,3/1/21
3969,24548,for_sale,189000,4,2,6,700845,Rockford,Alabama,35136,1849,
3970,30195,for_sale,70000,2,1,0.58,1707853,Leeds,Alabama,35094,950,6/8/15
3971,14531,for_sale,269900,8,5,13504,642781,Talladega,Alabama,35160,6668,4/8/19
3972,30193,for_sale,285000,3,2,0.52,1334648,Trussville,Alabama,35173,1699,11/16/20
3973,105373,for_sale,205500,3,2,0.1,1445605,Odenville,Alabama,35120,1308,1/5/21
3974,99740,for_sale,419000,4,3,0.51,1395659,Cropwell,Alabama,35054,3059,7/18/08
3975,54399,for_sale,90000,3,2,5.74,1847355,Childersburg,Alabama,35044,1980,
3976,91653,for_sale,240000,4,2,0.21,1013084,Pell City,Alabama,35125,1559,11/3/20
3977,34914,for_sale,549900,3,4,0.5,440158,Pell City,Alabama,35128,2424,7/2/04
3978,6083,for_sale,539000,4,3,3,1222493,Sylacauga,Alabama,35151,4175,9/9/19
3979,54399,for_sale,259000,3,2,0.7,643023,Sylacauga,Alabama,35150,2436,10/30/99
3980,110001,for_sale,579000,3,2,102,1844589,Vincent,Alabama,35178,1980,
3981,54399,for_sale,75000,3,2,0.7,1847356,Childersburg,Alabama,35044,1980,
3982,67544,for_sale,1600000,5,5,67,1295261,Pell City,Alabama,35128,5659,
3983,84179,for_sale,380280,3,2,0.7,1096146,Trussville,Alabama,35173,1670,
3984,99740,for_sale,321900,3,2,0.52,753171,Cropwell,Alabama,35054,1800,
3985,60737,for_sale,349900,4,3,0.26,1818732,Leeds,Alabama,35094,2300,8/7/14
3986,80848,for_sale,263810,4,3,0.15,1106438,Odenville,Alabama,35120,2347,8/1/14
3987,25615,for_sale,480800,3,3,0.46,1559621,Leeds,Alabama,35094,2772,
3988,26223,for_sale,370835,5,3,0.16,1723590,Leeds,Alabama,35094,2511,
3989,53423,for_sale,200000,3,2,10.4,238206,Vandiver,Alabama,35176,1980,
3990,19554,for_sale,339900,3,2,5.7,1893298,Childersburg,Alabama,35044,1980,
3991,110001,for_sale,179900,3,3,1,237564,Woodstock,Alabama,35188,2000,
3992,110001,for_sale,159000,3,2,3,221180,Maplesville,Alabama,36750,1406,
3993,84122,for_sale,149900,2,2,0.4,529762,Clanton,Alabama,35045,1313,8/17/98
3994,4470,for_sale,119900,3,2,0.7,1819447,Maylene,Alabama,35114,1216,
3995,53418,for_sale,135000,4,2,1,435258,Brookwood,Alabama,35444,2560,
3996,76249,for_sale,188000,6,3,0.97,323881,Maplesville,Alabama,36750,3541,6/19/18
3997,84177,for_sale,150000,3,2,0.36,1194725,Jemison,Alabama,35085,1138,11/9/18
3998,76249,for_sale,339000,4,2,0.55,591097,Thorsby,Alabama,35171,1921,4/15/19
3999,30676,for_sale,235000,3,2,1,1187539,Jemison,Alabama,35085,1728,6/11/19
4000,84122,for_sale,449900,3,3,2.17,1122669,Jemison,Alabama,35085,3600,10/19/18
4001,30676,for_sale,529000,4,4,0.7,561121,Thorsby,Alabama,35171,3110,
4002,106655,for_sale,264900,3,2,0.24,637739,Calera,Alabama,35040,1981,5/16/16
4003,33577,for_sale,189900,3,2,0.1,563355,Calera,Alabama,35040,1302,12/9/03
4004,110001,for_sale,268900,3,3,0.5,651493,Lakeview,Alabama,35111,2302,
4005,110132,for_sale,309000,4,3,0.5,728184,McCalla,Alabama,35111,2800,11/12/19
4006,28893,for_sale,169900,2,2,0.16,43795,Calera,Alabama,35040,1120,3/18/19
4007,84184,for_sale,190000,3,2,0.11,946331,Calera,Alabama,35040,1504,8/15/17
4008,53239,for_sale,591500,4,4,0.63,27399,McCalla,Alabama,35111,5645,7/20/89
4009,30676,for_sale,119900,2,1,0.7,609466,Clanton,Alabama,35045,1008,
4010,4470,for_sale,279900,3,2,1,241848,McCalla,Alabama,35111,1744,8/30/21
4011,110001,for_sale,364000,4,3,0.18,1492733,Maylene,Alabama,35114,3018,4/3/17
4012,2066,for_sale,220000,3,2,0.15,1282437,Calera,Alabama,35040,1453,7/19/16
4013,84177,for_sale,359900,3,3,1,286814,Lakeview,Alabama,35111,2554,
4014,84184,for_sale,335000,4,3,0.38,958167,Montevallo,Alabama,35115,3250,
4015,110001,for_sale,569900,3,3,16.2,866089,Calera,Alabama,35040,3182,
4016,2018,for_sale,229900,3,2,0.15,317009,Calera,Alabama,35040,1408,10/4/07
4017,53239,for_sale,160000,2,2,0.13,20008,Calera,Alabama,35040,1264,10/10/19
4018,78570,for_sale,324900,3,2,0.21,35750,Helena,Alabama,35080,1797,4/1/20
4019,2066,for_sale,550000,5,4,1.01,1077342,Helena,Alabama,35080,2876,
4020,70677,for_sale,254900,3,2,0.16,1073465,Calera,Alabama,35040,1368,3/14/22
4021,26223,for_sale,358585,3,3,0.18,723821,McCalla,Alabama,35111,2175,
4022,78570,for_sale,599900,4,4,3,1169097,Calera,Alabama,35040,2677,
4023,106401,for_sale,465000,3,4,0.62,1504642,McCalla,Alabama,35111,2304,10/22/21
4024,2018,for_sale,59900,3,2,1.2,41877,Sylacauga,Alabama,35150,1792,
4025,75365,for_sale,51000,2,2,0.48,1154018,Talladega,Alabama,35160,2109,11/20/14
4026,53423,for_sale,75000,2,1,0.58,692620,Sylacauga,Alabama,35150,1020,7/23/19
4027,93146,for_sale,49900,2,2,1,1871143,Talladega,Alabama,35160,900,
4028,52746,for_sale,200000,3,2,0.2,1286829,Pell City,Alabama,35125,1143,
4029,84140,for_sale,99900,3,1,2,540640,Leeds,Alabama,35094,1319,
4030,110001,for_sale,149999,2,1,2.84,787240,Sylacauga,Alabama,35151,1375,
4031,3521,for_sale,79900,3,2,0.95,84822,Talladega,Alabama,35160,1740,
4032,6083,for_sale,139900,3,2,1.1,548463,Sylacauga,Alabama,35151,1820,
4033,75365,for_sale,65000,3,2,0.14,1350483,Talladega,Alabama,35160,880,
4034,82917,for_sale,159900,2,3,0.5,1546209,Childersburg,Alabama,35044,1460,
4035,84140,for_sale,99900,3,1,0.37,1651451,Leeds,Alabama,35094,1010,
4036,110001,for_sale,149900,3,2,0.26,1159427,Talladega,Alabama,35160,1188,
4037,35658,for_sale,48900,3,1,0.2,967590,Pell City,Alabama,35125,1120,5/21/21
4038,15064,for_sale,169900,3,2,1.75,366262,Leeds,Alabama,35094,1740,
4039,110001,for_sale,100000,3,2,15.91,1941235,Dunnavant,Alabama,35094,1980,
4040,30195,for_sale,26000,3,2,4.1,1898879,Talladega,Alabama,35160,1980,
4041,99740,for_sale,245000,4,3,1.65,1477794,Talladega,Alabama,35160,2417,6/26/17
4042,110001,for_sale,349900,3,2,0.37,271785,Lincoln,Alabama,35096,2110,
4043,110001,for_sale,330000,3,2,0.37,99651,Lincoln,Alabama,35096,1964,
4044,105373,for_sale,425000,4,3,1.9,1653958,Odenville,Alabama,35120,2981,
4045,53423,for_sale,349900,4,2,1.08,894424,Childersburg,Alabama,35044,2083,12/27/02
4046,15064,for_sale,359900,4,2,1.1,175645,Pell City,Alabama,35128,2285,
4047,99740,for_sale,249000,3,2,0.4,1692506,Pell City,Alabama,35128,1800,
4048,29093,for_sale,137700,3,2,22.6,840578,Sylacauga,Alabama,35150,1980,
4049,25615,for_sale,289900,3,3,0.42,1530640,Leeds,Alabama,35094,2164,11/30/93
4050,110001,for_sale,480000,5,4,0.54,1246589,Trussville,Alabama,35173,3240,5/26/20
4051,92423,for_sale,255125,3,2,0.7,1826703,Lincoln,Alabama,35096,1980,
4052,108042,for_sale,44900,3,2,0.7,1986661,Odenville,Alabama,35120,1980,
4053,84179,for_sale,349900,4,3,0.43,1675553,Leeds,Alabama,35094,1942,4/1/09
4054,70650,for_sale,258000,3,2,0.03,1612807,Trussville,Alabama,35173,1512,9/22/21
4055,92423,ready_to_build,230900,3,2,0.7,1369833,Lincoln,Alabama,35096,1535,
4056,92423,ready_to_build,274900,3,2,0.7,973706,Pell City,Alabama,35128,1535,
4057,99740,for_sale,370000,3,2,0.3,1395024,Cropwell,Alabama,35054,2500,
4058,88105,for_sale,278030,3,3,0.14,1768819,Pell City,Alabama,35128,1801,
4059,92423,ready_to_build,282900,3,2,0.7,973706,Pell City,Alabama,35128,1740,
4060,92423,ready_to_build,297900,4,2,0.7,973706,Pell City,Alabama,35128,2095,
4061,92423,ready_to_build,314900,4,2,0.7,973706,Pell City,Alabama,35128,2565,
4062,92423,ready_to_build,304900,3,2,0.7,973706,Pell City,Alabama,35128,2225,
4063,106414,for_sale,254900,4,3,0.7,569617,Leeds,Alabama,35094,1620,10/26/20
4064,25888,for_sale,387600,5,3,0.7,1665849,Leeds,Alabama,35094,2618,
4065,99740,for_sale,329000,3,2,1.4,1962667,Pell City,Alabama,35125,1980,
4066,4982,for_sale,49000,4,2,2.7,484370,Pell City,Alabama,35125,2323,
4067,95892,for_sale,79500,2,1,0.37,1154736,Sylacauga,Alabama,35150,774,5/25/21
4068,16598,for_sale,129900,3,2,0.55,1444681,Talladega,Alabama,35160,1680,6/23/11
4069,14578,for_sale,160500,3,2,0.5,1581559,Sylacauga,Alabama,35150,2259,5/21/09
4070,78692,for_sale,185000,3,3,0.58,472299,Talladega,Alabama,35160,2966,
4071,110001,for_sale,164900,4,3,1,1018941,Vincent,Alabama,35178,2232,
4072,30194,for_sale,159900,3,2,1.06,622907,Talladega,Alabama,35160,1507,4/22/16
4073,52925,for_sale,139900,4,3,0.46,84973,Talladega,Alabama,35160,1956,
4074,54399,for_sale,325000,3,4,0.65,733335,Childersburg,Alabama,35044,3403,4/24/17
4075,54399,for_sale,198000,3,2,0.7,8113,Sylacauga,Alabama,35150,2070,
4076,35658,for_sale,99900,3,2,1.4,35061,Talladega,Alabama,35160,1440,6/22/99
4077,2161,for_sale,37900,1,1,0.7,733291,Sylacauga,Alabama,35150,1000,
4078,52925,for_sale,359900,4,3,0.6,1116441,Pell City,Alabama,35128,2240,10/16/20
4079,78813,for_sale,249900,4,2,8.2,1560789,Trussville,Alabama,35173,3060,
4080,12647,for_sale,119900,3,2,1.04,248041,Leeds,Alabama,35094,924,
4081,110001,for_sale,474900,3,3,0.45,680894,Pell City,Alabama,35128,2491,8/6/20
4082,53423,for_sale,165000,3,1,0.3,218656,Leeds,Alabama,35094,916,11/4/20
4083,34914,for_sale,30000,3,2,1.3,713186,Cropwell,Alabama,35054,1980,
4084,6083,for_sale,424900,4,5,1,445357,Sylacauga,Alabama,35150,3223,
4085,110135,for_sale,429900,5,4,1,361091,Trussville,Alabama,35173,3400,4/17/17
4086,68543,for_sale,399350,4,3,0.51,500264,Riverside,Alabama,35135,2539,
4087,39639,for_sale,199900,4,2,0.43,455943,Leeds,Alabama,35094,1782,11/27/00
4088,106414,for_sale,164900,3,1,0.7,219847,Leeds,Alabama,35094,914,7/10/06
4089,53423,for_sale,50000,3,2,3.11,1989656,Sylacauga,Alabama,35150,1980,
4090,109987,for_sale,449000,3,3,1,1100002,Talladega,Alabama,35160,1440,10/2/17
4091,91653,for_sale,1399000,4,5,0.7,21697,Pell City,Alabama,35128,6498,5/31/16
4092,15064,for_sale,339900,3,3,0.47,1529345,Trussville,Alabama,35173,1974,4/5/99
4093,52925,for_sale,439000,3,2,0.15,581477,Talladega,Alabama,35160,1488,
4094,6083,for_sale,12000,3,2,0.77,1931365,Sylacauga,Alabama,35150,1980,
4095,17809,for_sale,235000,3,2,29.09,1281530,Leeds,Alabama,35094,1980,
4096,68543,for_sale,288088,3,2,0.7,765909,Pell City,Alabama,35128,1371,
4097,68543,for_sale,288088,3,2,0.7,655217,Pell City,Alabama,35128,1371,
4098,68543,for_sale,310084,3,3,0.7,697622,Pell City,Alabama,35128,1666,
4099,68543,for_sale,334227,4,4,0.7,795516,Pell City,Alabama,35128,2308,
4100,84179,for_sale,449000,3,3,0.7,1081119,Trussville,Alabama,35173,2114,
4101,26223,for_sale,380901,4,3,0.7,1787211,Leeds,Alabama,35094,2618,
4102,78813,for_sale,125000,3,2,0.9,1696954,Bessemer,Alabama,35023,1839,4/25/97
4103,35658,for_sale,33000,3,1,0.58,1764169,Hueytown,Alabama,35023,1120,
4104,50972,for_sale,119900,2,1,0.23,1023462,Hueytown,Alabama,35023,1118,
4105,84177,for_sale,129900,3,2,0.44,665868,Hueytown,Alabama,35023,1298,
4106,53774,for_sale,105000,2,1,0.21,417296,Hueytown,Alabama,35023,720,7/8/91
4107,53423,for_sale,90000,2,1,0.9,1195938,Hueytown,Alabama,35023,616,12/14/18
4108,56101,for_sale,150000,3,2,0.35,272961,Hueytown,Alabama,35023,1863,6/26/84
4109,78813,for_sale,143000,3,1,0.41,1333341,Bessemer,Alabama,35023,1212,7/28/16
4110,88117,for_sale,89500,3,1,0.7,99789,Hueytown,Alabama,35023,1220,
4111,21396,for_sale,119900,3,1,0.22,421464,Hueytown,Alabama,35023,864,2/17/05
4112,30193,for_sale,139900,2,2,0.47,191207,Hueytown,Alabama,35023,1200,11/30/17
4113,52848,for_sale,125000,2,2,0.23,421167,Hueytown,Alabama,35023,1552,11/18/19
4114,106401,for_sale,25000,3,2,2.4,1305047,Bessemer,Alabama,35023,1980,
4115,35658,for_sale,26997,3,2,3.09,467080,Bessemer,Alabama,35023,1980,
4116,105373,for_sale,124900,2,1,1.88,325512,Bessemer,Alabama,35023,900,6/18/20
4117,47802,for_sale,150000,3,2,0.4,1057403,Bessemer,Alabama,35023,1902,4/7/03
4118,110001,for_sale,224900,5,3,0.65,1481916,Hueytown,Alabama,35023,2750,4/27/20
4119,46886,for_sale,175000,3,2,0.28,166874,Hueytown,Alabama,35023,1503,7/2/09
4120,53239,for_sale,75000,2,1,0.11,924680,Bessemer,Alabama,35023,900,
4121,53774,for_sale,219900,4,3,0.63,943730,Hueytown,Alabama,35023,1617,7/30/92
4122,48845,for_sale,179900,3,2,0.25,782344,Hueytown,Alabama,35023,1360,12/13/21
4123,110001,for_sale,252500,4,3,0.55,1487832,Hueytown,Alabama,35023,2211,9/25/18
4124,53423,for_sale,170000,4,2,0.38,1331205,Hueytown,Alabama,35023,1313,7/12/21
4125,65184,for_sale,159900,2,2,0.39,930896,Hueytown,Alabama,35023,1625,
4126,15064,for_sale,159500,3,2,0.54,851881,Hueytown,Alabama,35023,1665,10/23/02
4127,53239,for_sale,150000,3,2,0.21,486155,Hueytown,Alabama,35023,1228,1/4/22
4128,53423,for_sale,160000,3,2,0.36,143660,Bessemer,Alabama,35023,1578,6/8/10
4129,15340,for_sale,75000,1,1,0.2,180258,Hueytown,Alabama,35023,716,3/23/90
4130,53423,for_sale,139900,3,1,0.48,394892,Bessemer,Alabama,35023,1310,9/23/19
4131,84177,for_sale,350000,3,3,2.5,1632264,Bessemer,Alabama,35023,2476,1/11/18
4132,84183,for_sale,585000,4,3,14.7,569225,Hueytown,Alabama,35023,2896,5/3/19
4133,79271,for_sale,249900,4,3,0.5,994329,Hueytown,Alabama,35023,2410,
4134,84177,for_sale,79900,3,2,6,1654988,Bessemer,Alabama,35023,1980,
4135,15064,for_sale,155000,3,1,0.49,433850,Bessemer,Alabama,35023,1212,
4136,6003,for_sale,215000,3,2,0.33,832442,Hueytown,Alabama,35023,1994,12/4/02
4137,84177,for_sale,149990,2,2,0.19,58218,Hueytown,Alabama,35023,1443,7/24/91
4138,55389,for_sale,199000,4,2,0.26,1028047,Hueytown,Alabama,35023,1836,9/28/21
4139,110132,for_sale,320000,3,4,0.75,1781607,Bessemer,Alabama,35023,2400,6/15/07
4140,84177,for_sale,174900,3,2,0.53,616980,Hueytown,Alabama,35023,1618,
4141,79271,for_sale,450000,4,4,6.5,1038719,Hueytown,Alabama,35023,4621,
4142,84177,for_sale,199900,3,2,0.15,142860,Bessemer,Alabama,35023,1800,2/25/22
4143,40057,for_sale,10000,3,2,0.23,1793372,Bessemer,Alabama,35023,1980,
4144,78170,for_sale,64900,3,2,6.5,1514123,Bessemer,Alabama,35022,1980,
4145,43651,for_sale,150000,3,2,10.45,1259090,McCalla,Alabama,35022,1980,
4146,2066,for_sale,145500,3,2,3.7,1018424,Bessemer,Alabama,35022,1980,
4147,106401,for_sale,199000,3,2,11,112353,Helena,Alabama,35022,1980,
4148,3510,for_sale,29000,3,2,1.28,1133677,Bessemer,Alabama,35022,1980,
4149,26105,for_sale,28500,3,2,1.13,647370,Bessemer,Alabama,35022,1980,
4150,84177,for_sale,94500,3,2,2.5,499283,Bessemer,Alabama,35022,1980,
4151,53239,for_sale,280000,3,2,3.08,1266913,Bessemer,Alabama,35022,1980,2/9/96
4152,43651,for_sale,65000,3,2,1.5,1256800,McCalla,Alabama,35022,1980,
4153,53418,for_sale,799000,3,2,6.2,1242327,Bessemer,Alabama,35022,1980,
4154,6003,for_sale,549900,4,4,0.94,1379319,Bessemer,Alabama,35022,2524,
4155,78975,for_sale,1195000,3,2,9.8,1677622,Bessemer,Alabama,35022,1980,
4156,43651,for_sale,65000,3,2,1.25,1257561,McCalla,Alabama,35022,1980,
4157,84177,for_sale,27500,3,2,0.5,1083954,Bessemer,Alabama,35022,1980,
4158,40057,for_sale,495000,3,2,34.4,618655,Bessemer,Alabama,35022,1980,
4159,84177,for_sale,27500,3,2,0.05,1517391,Bessemer,Alabama,35022,1980,
4160,84177,for_sale,27500,3,2,0.5,1075055,Bessemer,Alabama,35022,1980,
4161,72699,for_sale,23500,3,2,0.47,1575944,Bessemer,Alabama,35022,1980,
4162,53423,for_sale,23000,3,2,0.35,1250765,Bessemer,Alabama,35022,1980,
4163,53423,for_sale,23000,3,2,0.39,1251594,Bessemer,Alabama,35022,1980,
4164,110132,for_sale,2499000,3,2,19.9,440131,Bessemer,Alabama,35022,1980,
4165,53423,for_sale,23000,3,2,0.32,1236394,Bessemer,Alabama,35022,1980,
4166,84177,for_sale,27500,3,2,0.5,1517134,Bessemer,Alabama,35022,1980,
4167,50972,for_sale,53000,3,2,0.79,430259,Birmingham,Alabama,35022,1980,
4168,50972,for_sale,53000,3,2,0.64,423477,Bessemer,Alabama,35022,1980,
4169,50972,for_sale,53000,3,2,0.57,453355,Birmingham,Alabama,35022,1980,
4170,50972,for_sale,53000,3,2,0.29,281390,Birmingham,Alabama,35022,1980,
4171,50972,for_sale,53000,3,2,0.32,174075,Birmingham,Alabama,35022,1980,
4172,50972,for_sale,53000,3,2,0.39,142243,Birmingham,Alabama,35022,1980,
4173,110001,for_sale,130000,3,1,0.19,1315383,Bessemer,Alabama,35022,1221,6/29/12
4174,7706,for_sale,69900,3,1,0.16,92164,Bessemer,Alabama,35022,1125,
4175,110001,for_sale,159000,3,2,0.53,1344476,Bessemer,Alabama,35022,1639,3/30/21
4176,107558,for_sale,285000,4,2,0.99,446571,Bessemer,Alabama,35022,2340,
4177,84176,for_sale,295800,4,3,0.17,1055973,Bessemer,Alabama,35022,2442,5/30/17
4178,84176,for_sale,255393,3,3,0.14,1041424,Bessemer,Alabama,35022,1442,5/30/17
4179,84176,for_sale,250643,3,3,0.11,1049628,Bessemer,Alabama,35022,1442,2/28/22
4180,110001,for_sale,89900,3,2,14.08,1960193,Bessemer,Alabama,35022,1980,
4181,84176,for_sale,262930,4,3,0.09,1051745,Bessemer,Alabama,35022,2047,2/28/22
4182,106655,for_sale,7500,3,2,1.01,265702,Bessemer,Alabama,35022,1980,
4183,84176,for_sale,287618,4,3,0.09,1051538,Bessemer,Alabama,35022,2442,3/3/22
4184,106655,for_sale,13500,3,2,1.53,263030,Bessemer,Alabama,35022,1980,
4185,78170,for_sale,674500,5,4,12,967015,Helena,Alabama,35022,3560,
4186,78170,for_sale,74900,3,2,4.2,912528,Bessemer,Alabama,35022,1980,
4187,88117,for_sale,199000,3,2,2.3,1034598,Bessemer,Alabama,35022,1980,
4188,78170,for_sale,180000,3,2,9.05,1910257,McCalla,Alabama,35022,1980,
4189,2066,for_sale,850000,3,2,14.8,392223,Bessemer,Alabama,35022,2010,
4190,26223,for_sale,331985,4,3,0.2,1426284,Bessemer,Alabama,35022,2632,
4191,96577,for_sale,45000,3,2,0.5,28098,Hoover,Alabama,35022,1980,
4192,88117,for_sale,23500,3,2,0.18,1023786,Bessemer,Alabama,35022,1980,
4193,88117,for_sale,23500,3,2,0.17,1429781,Bessemer,Alabama,35022,1980,
4194,88117,for_sale,23500,3,2,0.17,1283560,Bessemer,Alabama,35022,1980,
4195,88117,for_sale,23500,3,2,0.17,1283607,Bessemer,Alabama,35022,1980,
4196,88117,for_sale,23500,3,2,0.17,1429287,Bessemer,Alabama,35022,1980,
4197,88117,for_sale,23500,3,2,0.17,1012527,Bessemer,Alabama,35022,1980,
4198,88117,for_sale,23500,3,2,0.17,1283363,Bessemer,Alabama,35022,1980,
4199,88117,for_sale,23500,3,2,0.17,1426900,Bessemer,Alabama,35022,1980,
